t,body,x,y,z,vx,vy,vz
8.0805,Body C,-1.07021,0.0808876,0,0.12648,0.467233,0
8.1005,Body A,0.738836,-0.351882,0,0.925912,0.145772,0
8.1005,Body B,0.328692,0.26165,0,-1.0679,-0.612893,0
8.1005,Body C,-1.06753,0.0902312,0,0.141987,0.467121,0
8.1205,Body A,0.75709,-0.348654,0,0.899378,0.17669,0
8.1205,Body B,0.30744,0.249082,0,-1.05717,-0.643631,0
8.1205,Body C,-1.06453,0.099572,0,0.157788,0.466941,0
8.1405,Body A,0.774805,-0.344827,0,0.871964,0.205615,0
8.1405,Body B,0.286409,0.235919,0,-1.04588,-0.672289,0
8.1405,Body C,-1.06121,0.108908,0,0.173912,0.466674,0
8.1605,Body A,0.791964,-0.340442,0,0.843875,0.232541,0
8.1605,Body B,0.265607,0.222204,0,-1.03426,-0.69884,0
8.1605,Body C,-1.05757,0.118238,0,0.190389,0.466299,0
8.1805,Body A,0.808557,-0.335539,0,0.815301,0.257484,0
8.1805,Body B,0.245039,0.207979,0,-1.02255,-0.723276,0
8.1805,Body C,-1.0536,0.127559,0,0.20725,0.465793,0
8.2005,Body A,0.824574,-0.330156,0,0.78642,0.280481,0
8.2005,Body B,0.224704,0.193287,0,-1.01094,-0.74561,0
8.2005,Body C,-1.04928,0.136869,0,0.224524,0.465128,0
8.2205,Body A,0.840013,-0.324332,0,0.757395,0.301591,0
8.2205,Body B,0.204599,0.178169,0,-0.999635,-0.765868,0
8.2205,Body C,-1.04461,0.146163,0,0.24224,0.464277,0
8.2405,Body A,0.85487,-0.318104,0,0.728372,0.320883,0
8.2405,Body B,0.184716,0.162666,0,-0.988798,-0.784088,0
8.2405,Body C,-1.03959,0.155438,0,0.260426,0.463205,0
8.2605,Body A,0.869148,-0.311508,0,0.69948,0.33844,0
8.2605,Body B,0.165043,0.146819,0,-0.97859,-0.800318,0
8.2605,Body C,-1.03419,0.16469,0,0.27911,0.461878,0
8.2805,Body A,0.882851,-0.304578,0,0.670831,0.354353,0
8.2805,Body B,0.145567,0.130666,0,-0.96915,-0.814608,0
8.2805,Body C,-1.02842,0.173912,0,0.298319,0.460255,0
8.3005,Body A,0.895984,-0.297345,0,0.642522,0.368716,0
8.3005,Body B,0.126271,0.114247,0,-0.9606,-0.827009,0
8.3005,Body C,-1.02226,0.183098,0,0.318078,0.458293,0
8.3205,Body A,0.908555,-0.289839,0,0.614634,0.381629,0
8.3205,Body B,0.107136,0.097598,0,-0.953044,-0.837574,0
8.3205,Body C,-1.01569,0.192241,0,0.33841,0.455945,0
8.3405,Body A,0.920572,-0.282088,0,0.587233,0.393191,0
8.3405,Body B,0.0881422,0.0807558,0,-0.94657,-0.84635,0
8.3405,Body C,-1.00871,0.201333,0,0.359337,0.453159,0
8.3605,Body A,0.932048,-0.27412,0,0.560374,0.403502,0
8.3605,Body B,0.069266,0.0637556,0,-0.941251,-0.853381,0
8.3605,Body C,-1.00131,0.210364,0,0.380878,0.449878,0
8.3805,Body A,0.942991,-0.265956,0,0.534096,0.41266,0
8.3805,Body B,0.0504841,0.046632,0,-0.937145,-0.858702,0
8.3805,Body C,-0.993475,0.219324,0,0.403049,0.446043,0
8.4005,Body A,0.953416,-0.25762,0,0.508432,0.420758,0
8.4005,Body B,0.0317718,0.0294188,0,-0.934295,-0.862344,0
8.4005,Body C,-0.985187,0.228201,0,0.425863,0.441586,0
8.4205,Body A,0.963333,-0.249132,0,0.483403,0.427888,0
8.4205,Body B,0.0131037,0.0121493,0,-0.932729,-0.864325,0
8.4205,Body C,-0.976437,0.236983,0,0.449327,0.436437,0
8.4405,Body A,0.972756,-0.240511,0,0.459021,0.434137,0
8.4405,Body B,-0.00554606,-0.00514326,0,-0.932465,-0.864659,0
8.4405,Body C,-0.96721,0.245654,0,0.473444,0.430522,0
8.4605,Body A,0.981698,-0.231772,0,0.435292,0.439587,0
8.4605,Body B,-0.0242036,-0.0224261,0,-0.933504,-0.863346,0
8.4605,Body C,-0.957494,0.254198,0,0.498213,0.423759,0
8.4805,Body A,0.990172,-0.222932,0,0.412215,0.444315,0
8.4805,Body B,-0.0428949,-0.0396661,0,-0.935837,-0.860379,0
8.4805,Body C,-0.947277,0.262598,0,0.523622,0.416063,0
8.5005,Body A,0.998191,-0.214004,0,0.389785,0.448395,0
8.5005,Body B,-0.0616455,-0.0568301,0,-0.939439,-0.855741,0
8.5005,Body C,-0.936545,0.270834,0,0.549654,0.407346,0
8.52,Body A,1.00558,-0.205226,0,0.368528,0.451812,0
8.52,Body B,-0.0800085,-0.0734596,0,-0.944137,-0.849586,0
8.52,Body C,-0.925575,0.278686,0,0.575609,0.397774,0
8.54,Body A,1.01274,-0.196159,0,0.347338,0.454804,0
8.54,Body B,-0.0989492,-0.0903741,0,-0.950122,-0.841566,0
8.54,Body C,-0.913792,0.286533,0,0.602783,0.386763,0
8.56,Body A,1.01948,-0.187037,0,0.326753,0.457333,0
8.56,Body B,-0.118021,-0.10711,0,-0.957222,-0.831776,0
8.56,Body C,-0.90146,0.294147,0,0.630469,0.374443,0
8.58,Body A,1.02582,-0.177868,0,0.30675,0.459455,0
8.58,Body B,-0.137245,-0.123633,0,-0.965356,-0.820171,0
8.58,Body C,-0.88857,0.301501,0,0.658606,0.360716,0
8.6,Body A,1.03175,-0.168661,0,0.287308,0.461218,0
8.6,Body B,-0.156641,-0.139905,0,-0.974427,-0.8067,0
8.6,Body C,-0.875113,0.308566,0,0.687119,0.345482,0
8.62,Body A,1.03731,-0.159422,0,0.268401,0.462668,0
8.62,Body B,-0.176228,-0.155888,0,-0.984321,-0.791312,0
8.62,Body C,-0.861083,0.31531,0,0.715919,0.328644,0
8.64,Body A,1.04249,-0.150156,0,0.250004,0.463845,0
8.64,Body B,-0.196019,-0.171544,0,-0.994905,-0.773953,0
8.64,Body C,-0.846475,0.3217,0,0.744901,0.310109,0
8.66,Body A,1.04731,-0.140869,0,0.23209,0.464787,0
8.66,Body B,-0.216027,-0.186833,0,-1.00603,-0.754577,0
8.66,Body C,-0.831287,0.327702,0,0.773942,0.28979,0
8.68,Body A,1.05178,-0.131566,0,0.214629,0.465528,0
8.68,Body B,-0.236263,-0.201714,0,-1.01753,-0.733141,0
8.68,Body C,-0.815518,0.33328,0,0.802904,0.267613,0
8.7,Body A,1.0559,-0.122249,0,0.197594,0.466099,0
8.7,Body B,-0.25673,-0.216145,0,-1.02922,-0.709612,0
8.7,Body C,-0.799172,0.338394,0,0.831631,0.243513,0
8.72,Body A,1.05969,-0.112923,0,0.180955,0.466527,0
8.72,Body B,-0.277431,-0.230084,0,-1.04091,-0.683971,0
8.72,Body C,-0.782256,0.343007,0,0.859952,0.217444,0
8.74,Body A,1.06314,-0.103589,0,0.164683,0.466838,0
8.74,Body B,-0.298365,-0.243489,0,-1.05236,-0.656217,0
8.74,Body C,-0.764778,0.347078,0,0.88768,0.189379,0
8.76,Body A,1.06628,-0.0942501,0,0.148747,0.467053,0
8.76,Body B,-0.319523,-0.256319,0,-1.06336,-0.626368,0
8.76,Body C,-0.746754,0.350569,0,0.914618,0.159315,0
8.78,Body A,1.06909,-0.0849075,0,0.133117,0.467192,0
8.78,Body B,-0.340895,-0.26853,0,-1.07368,-0.59447,0
8.78,Body C,-0.7282,0.353438,0,0.940558,0.127278,0
8.8,Body A,1.0716,-0.0755628,0,0.117763,0.467273,0
8.8,Body B,-0.362464,-0.280084,0,-1.08305,-0.560594,0
8.8,Body C,-0.70914,0.355647,0,0.965287,0.0933214,0
8.82,Body A,1.07381,-0.0662169,0,0.102655,0.46731,0
8.82,Body B,-0.384209,-0.290942,0,-1.09125,-0.524843,0
8.82,Body C,-0.689598,0.357159,0,0.988591,0.0575331,0
8.84,Body A,1.07571,-0.0568706,0,0.0877615,0.467316,0
8.84,Body B,-0.406104,-0.301066,0,-1.09802,-0.487351,0
8.84,Body C,-0.669607,0.357937,0,1.01026,0.0200349,0
8.86,Body A,1.07732,-0.0475244,0,0.073053,0.467303,0
8.86,Body B,-0.428119,-0.310425,0,-1.10316,-0.448287,0
8.86,Body C,-0.6492,0.35795,0,1.0301,-0.0190165,0
8.88,Body A,1.07863,-0.0381785,0,0.0584989,0.46728,0
8.88,Body B,-0.450218,-0.318989,0,-1.10643,-0.40785,0
8.88,Body C,-0.628416,0.357167,0,1.04793,-0.0594305,0
8.9,Body A,1.07966,-0.0288332,0,0.0440686,0.467254,0
8.9,Body B,-0.472362,-0.326732,0,-1.10766,-0.366269,0
8.9,Body C,-0.607297,0.355565,0,1.0636,-0.100985,0
8.92,Body A,1.0804,-0.0194883,0,0.029732,0.467231,0
8.92,Body B,-0.49451,-0.333634,0,-1.1067,-0.323801,0
8.92,Body C,-0.585888,0.353122,0,1.07697,-0.14343,0
8.94,Body A,1.08085,-0.0101439,0,0.0154586,0.467216,0
8.94,Body B,-0.516615,-0.33968,0,-1.10341,-0.280722,0
8.94,Body C,-0.564234,0.349823,0,1.08795,-0.186494,0
8.96,Body A,1.08102,-0.000799646,0,0.00121809,0.46721,0
8.96,Body B,-0.53863,-0.34486,0,-1.09772,-0.237324,0
8.96,Body C,-0.542386,0.34566,0,1.0965,-0.229886,0
8.98,Body A,1.0809,0.00854457,0,-0.0130198,0.467214,0
8.98,Body B,-0.560507,-0.349172,0,-1.08959,-0.193905,0
8.98,Body C,-0.520391,0.340628,0,1.10261,-0.273309,0
9,Body A,1.0805,0.017889,0,-0.0272854,0.467228,0
9,Body B,-0.582198,-0.352618,0,-1.07902,-0.150765,0
9,Body C,-0.498297,0.334729,0,1.1063,-0.316464,0
9.02,Body A,1.07981,0.0272338,0,-0.0416091,0.46725,0
9.02,Body B,-0.603652,-0.355207,0,-1.06605,-0.108194,0
9.02,Body C,-0.476154,0.327973,0,1.10766,-0.359056,0
9.04,Body A,1.07883,0.036579,0,-0.0560212,0.467276,0
9.04,Body B,-0.624824,-0.356952,0,-1.05077,-0.0664684,0
9.04,Body C,-0.454006,0.320373,0,1.10679,-0.400807,0
9.06,Body A,1.07756,0.0459248,0,-0.070552,0.4673,0
9.06,Body B,-0.645668,-0.357873,0,-1.0333,-0.0258425,0
9.06,Body C,-0.431896,0.311948,0,1.10385,-0.441457,0
9.08,Body A,1.07601,0.0552709,0,-0.0852319,0.467315,0
9.08,Body B,-0.666143,-0.357994,0,-1.01379,0.0134565,0
9.08,Body C,-0.409864,0.302723,0,1.09902,-0.480772,0
9.1,Body A,1.07415,0.0646173,0,-0.100091,0.467313,0
9.1,Body B,-0.686208,-0.357345,0,-0.992421,0.0512326,0
9.1,Body C,-0.387946,0.292727,0,1.09251,-0.518545,0
9.12,Body A,1.072,0.0739633,0,-0.115161,0.467282,0
9.12,Body B,-0.705828,-0.355956,0,-0.969382,0.0873232,0
9.12,Body C,-0.366174,0.281993,0,1.08454,-0.554605,0
9.14,Body A,1.06955,0.0833083,0,-0.13047,0.46721,0
9.14,Body B,-0.724973,-0.353864,0,-0.944882,0.1216,0
9.14,Body C,-0.344573,0.270556,0,1.07535,-0.58881,0
9.16,Body A,1.06678,0.0926513,0,-0.146051,0.467082,0
9.16,Body B,-0.743615,-0.351105,0,-0.919134,0.153971,0
9.16,Body C,-0.323166,0.258454,0,1.06519,-0.621053,0
9.18,Body A,1.0637,0.101991,0,-0.161932,0.466881,0
9.18,Body B,-0.761732,-0.347718,0,-0.892352,0.184375,0
9.18,Body C,-0.30197,0.245727,0,1.05428,-0.651256,0
9.2,Body A,1.0603,0.111326,0,-0.178145,0.466588,0
9.2,Body B,-0.779304,-0.343743,0,-0.864745,0.212782,0
9.2,Body C,-0.280998,0.232417,0,1.04289,-0.67937,0
9.22,Body A,1.05657,0.120654,0,-0.194719,0.466181,0
9.22,Body B,-0.796317,-0.33922,0,-0.836512,0.239192,0
9.22,Body C,-0.260256,0.218566,0,1.03123,-0.705373,0
9.24,Body A,1.05251,0.129972,0,-0.211684,0.465637,0
9.24,Body B,-0.812762,-0.334189,0,-0.807842,0.263626,0
9.24,Body C,-0.239749,0.204217,0,1.01953,-0.729263,0
9.26,Body A,1.0481,0.139278,0,-0.22907,0.464927,0
9.26,Body B,-0.828629,-0.328688,0,-0.778909,0.286129,0
9.26,Body C,-0.219474,0.18941,0,1.00798,-0.751055,0
9.28,Body A,1.04334,0.148568,0,-0.246905,0.464022,0
9.28,Body B,-0.843917,-0.322756,0,-0.749871,0.30676,0
9.28,Body C,-0.199428,0.174188,0,0.996775,-0.770782,0
9.3,Body A,1.03822,0.157838,0,-0.265217,0.462887,0
9.3,Body B,-0.858624,-0.31643,0,-0.72087,0.325594,0
9.3,Body C,-0.1796,0.158592,0,0.986087,-0.788482,0
9.32,Body A,1.03273,0.167082,0,-0.284035,0.461488,0
9.32,Body B,-0.872753,-0.309744,0,-0.692031,0.342716,0
9.32,Body C,-0.15998,0.142662,0,0.976066,-0.804204,0
9.34,Body A,1.02686,0.176295,0,-0.303384,0.459781,0
9.34,Body B,-0.886307,-0.302732,0,-0.663461,0.358218,0
9.34,Body C,-0.140552,0.126437,0,0.966845,-0.817999,0
9.36,Body A,1.02059,0.185471,0,-0.323289,0.457724,0
9.36,Body B,-0.899294,-0.295425,0,-0.635254,0.372196,0
9.36,Body C,-0.1213,0.109955,0,0.958543,-0.82992,0
9.38,Body A,1.01392,0.194601,0,-0.343773,0.455268,0
9.38,Body B,-0.911721,-0.287853,0,-0.607487,0.384749,0
9.38,Body C,-0.102203,0.0932522,0,0.95126,-0.840017,0
9.4,Body A,1.00684,0.203678,0,-0.364857,0.452359,0
9.4,Body B,-0.923597,-0.280044,0,-0.580222,0.395978,0
9.4,Body C,-0.0832419,0.0763657,0,0.945079,-0.848337,0
9.42,Body A,0.999326,0.212692,0,-0.38656,0.448941,0
9.42,Body B,-0.934933,-0.272022,0,-0.553509,0.405981,0
9.42,Body C,-0.0643925,0.0593302,0,0.940069,-0.854922,0
9.44,Body A,0.991372,0.221632,0,-0.408897,0.44495,0
9.44,Body B,-0.945741,-0.263812,0,-0.527388,0.414855,0
9.44,Body C,-0.045631,0.0421802,0,0.936285,-0.859806,0
9.46,Body A,0.982965,0.230486,0,-0.431878,0.440321,0
9.46,Body B,-0.956033,-0.255435,0,-0.501887,0.422694,0
9.46,Body C,-0.0269326,0.0249492,0,0.933765,-0.863016,0
9.48,Body A,0.974093,0.23924,0,-0.455512,0.434982,0
9.48,Body B,-0.965821,-0.246911,0,-0.477024,0.429588,0
9.48,Body C,-0.00827178,0.00767057,0,0.932536,-0.86457,0
9.5,Body A,0.964741,0.24788,0,-0.479799,0.428854,0
9.5,Body B,-0.975118,-0.238257,0,-0.452811,0.435622,0
9.5,Body C,0.0103775,-0.00962264,0,0.932609,-0.864477,0
9.52,Body A,0.954896,0.256389,0,-0.504734,0.421858,0
9.52,Body B,-0.983938,-0.229491,0,-0.429251,0.440878,0
9.52,Body C,0.0290413,-0.0268975,0,0.933985,-0.862736,0
9.54,Body A,0.944547,0.264748,0,-0.530306,0.413907,0
9.54,Body B,-0.992292,-0.220627,0,-0.406343,0.445432,0
9.54,Body C,0.0477455,-0.044121,0,0.936649,-0.859339,0
9.56,Body A,0.93368,0.272938,0,-0.556496,0.40491,0
9.56,Body B,-1.0002,-0.211678,0,-0.384079,0.449354,0
9.56,Body C,0.0665157,-0.0612599,0,0.940575,-0.854264,0
9.58,Body A,0.922283,0.280937,0,-0.583273,0.394774,0
9.58,Body B,-1.00766,-0.202657,0,-0.362446,0.452712,0
9.58,Body C,0.0853766,-0.0782803,0,0.945719,-0.847486,0
9.6,Body A,0.910345,0.288721,0,-0.610598,0.3834,0
9.6,Body B,-1.0147,-0.193573,0,-0.341431,0.455567,0
9.6,Body C,0.104352,-0.0951477,0,0.952028,-0.838967,0
9.62,Body A,0.897856,0.296264,0,-0.638418,0.370691,0
9.62,Body B,-1.02132,-0.184437,0,-0.321013,0.457975,0
9.62,Body C,0.123465,-0.111827,0,0.959431,-0.828667,0
9.64,Body A,0.884806,0.303539,0,-0.66667,0.356546,0
9.64,Body B,-1.02754,-0.175257,0,-0.301172,0.459991,0
9.64,Body C,0.142736,-0.128282,0,0.967842,-0.816537,0
9.66,Body A,0.871187,0.310516,0,-0.695275,0.340866,0
9.66,Body B,-1.03337,-0.16604,0,-0.281884,0.46166,0
9.66,Body C,0.162185,-0.144476,0,0.977159,-0.802526,0
9.68,Body A,0.856993,0.317163,0,-0.724138,0.323555,0
9.68,Body B,-1.03882,-0.156792,0,-0.263125,0.463028,0
9.68,Body C,0.181828,-0.16037,0,0.987263,-0.786583,0
9.7,Body A,0.84222,0.323446,0,-0.75315,0.304522,0
9.7,Body B,-1.0439,-0.14752,0,-0.244868,0.464135,0
9.7,Body C,0.20168,-0.175926,0,0.998017,-0.768657,0
9.72,Body A,0.826867,0.329331,0,-0.782183,0.283683,0
9.72,Body B,-1.04862,-0.138228,0,-0.227085,0.465016,0
9.72,Body C,0.221752,-0.191103,0,1.00927,-0.748699,0
9.74,Body A,0.810934,0.334781,0,-0.811095,0.260965,0
9.74,Body B,-1.05299,-0.128921,0,-0.209748,0.465706,0
9.74,Body C,0.242053,-0.20586,0,1.02084,-0.726671,0
9.76,Body A,0.794425,0.339757,0,-0.839724,0.23631,0
9.76,Body B,-1.05701,-0.119601,0,-0.192829,0.466234,0
9.76,Body C,0.262586,-0.220156,0,1.03255,-0.702543,0
9.78,Body A,0.777348,0.34422,0,-0.867896,0.209675,0
9.78,Body B,-1.0607,-0.110272,0,-0.176297,0.466626,0
9.78,Body C,0.283354,-0.233948,0,1.04419,-0.676302,0
9.8,Body A,0.759713,0.348131,0,-0.895421,0.181042,0
9.8,Body B,-1.06407,-0.100937,0,-0.160123,0.466908,0
9.8,Body C,0.304352,-0.247194,0,1.05554,-0.64795,0
9.82,Body A,0.741537,0.351449,0,-0.922097,0.150414,0
9.82,Body B,-1.06711,-0.0915966,0,-0.144277,0.467099,0
9.82,Body C,0.325573,-0.259852,0,1.06637,-0.617514,0
9.84,Body A,0.722837,0.354134,0,-0.947715,0.117825,0
9.84,Body B,-1.06984,-0.0822533,0,-0.128729,0.46722,0
9.84,Body C,0.347002,-0.271881,0,1.07644,-0.585045,0
9.86,Body A,0.703637,0.356149,0,-0.97206,0.0833373,0
9.86,Body B,-1.07226,-0.0729082,0,-0.113448,0.467287,0
9.86,Body C,0.368624,-0.283241,0,1.08551,-0.550624,0
9.88,Body A,0.683964,0.357456,0,-0.994922,0.0470494,0
9.88,Body B,-1.07438,-0.0635621,0,-0.0984038,0.467314,0
9.88,Body C,0.390414,-0.293894,0,1.09333,-0.514364,0
9.9,Body A,0.663851,0.35802,0,-1.01609,0.00909262,0
9.9,Body B,-1.0762,-0.0542158,0,-0.0835661,0.467314,0
9.9,Body C,0.412347,-0.303804,0,1.09966,-0.476407,0
9.92,Body A,0.643333,0.357809,0,-1.03538,-0.0303666,0
9.92,Body B,-1.07772,-0.0448696,0,-0.0689046,0.467297,0
9.92,Body C,0.434389,-0.31294,0,1.10428,-0.436931,0
9.94,Body A,0.62245,0.356796,0,-1.05261,-0.0711285,0
9.94,Body B,-1.07895,-0.0355239,0,-0.0543887,0.467273,0
9.94,Body C,0.456505,-0.321273,0,1.107,-0.396144,0
9.96,Body A,0.601243,0.354957,0,-1.06763,-0.112963,0
9.96,Body B,-1.0799,-0.0261787,0,-0.0399881,0.467247,0
9.96,Body C,0.478655,-0.328778,0,1.10762,-0.354285,0
9.98,Body A,0.57976,0.352272,0,-1.08033,-0.155612,0
9.98,Body B,-1.08055,-0.016834,0,-0.0256725,0.467226,0
9.98,Body C,0.500795,-0.335438,0,1.10601,-0.311614,0
10,Body A,0.558046,0.348729,0,-1.09063,-0.198798,0
10,Body B,-1.08093,-0.00748962,0,-0.0114115,0.467213,0
10,Body C,0.52288,-0.341239,0,1.10204,-0.268414,0
10.02,Body A,0.536151,0.344319,0,-1.09849,-0.24223,0
10.02,Body B,-1.08101,0.00185459,0,0.00282513,0.46721,0
10.02,Body C,0.544861,-0.346173,0,1.09566,-0.22498,0
10.04,Body A,0.514123,0.33904,0,-1.1039,-0.285607,0
10.04,Body B,-1.08081,0.0111988,0,0.0170678,0.467217,0
10.04,Body C,0.56669,-0.350239,0,1.08683,-0.18161,0
10.06,Body A,0.492011,0.332897,0,-1.10692,-0.328632,0
10.06,Body B,-1.08033,0.0205433,0,0.0313468,0.467234,0
10.06,Body C,0.588318,-0.35344,0,1.07557,-0.138602,0
10.08,Body A,0.469861,0.325899,0,-1.10763,-0.371013,0
10.08,Body B,-1.07956,0.0298882,0,0.0456925,0.467257,0
10.08,Body C,0.609697,-0.355787,0,1.06194,-0.0962442,0
10.1,Body A,0.44772,0.318063,0,-1.10616,-0.412477,0
10.1,Body B,-1.0785,0.0392336,0,0.0601352,0.467283,0
10.1,Body C,0.63078,-0.357296,0,1.04603,-0.0548064,0
10.12,Body A,0.425628,0.309408,0,-1.10267,-0.45277,0
10.12,Body B,-1.07715,0.0485795,0,0.0747053,0.467306,0
10.12,Body C,0.651524,-0.357987,0,1.02796,-0.0145356,0
10.14,Body A,0.403626,0.299961,0,-1.09734,-0.491666,0
10.14,Body B,-1.07551,0.0579258,0,0.0894332,0.467317,0
10.14,Body C,0.671885,-0.357887,0,1.0079,0.0243494,0
10.16,Body A,0.381746,0.289752,0,-1.09039,-0.528969,0
10.16,Body B,-1.07357,0.0672721,0,0.104349,0.467307,0
10.16,Body C,0.691828,-0.357024,0,0.986038,0.0616617,0
10.18,Body A,0.360019,0.278814,0,-1.08205,-0.564515,0
10.18,Body B,-1.07134,0.0766179,0,0.119484,0.467266,0
10.18,Body C,0.711316,-0.355432,0,0.962562,0.0972487,0
10.2,Body A,0.338472,0.267184,0,-1.07255,-0.598172,0
10.2,Body B,-1.06879,0.0859624,0,0.134867,0.46718,0
10.2,Body C,0.730321,-0.353146,0,0.937686,0.130992,0
10.22,Body A,0.317123,0.2549,0,-1.06215,-0.629842,0
10.22,Body B,-1.06594,0.0953047,0,0.15053,0.467033,0
10.22,Body C,0.748816,-0.350205,0,0.911623,0.162809,0
10.24,Body A,0.29599,0.242004,0,-1.05109,-0.659455,0
10.24,Body B,-1.06277,0.104643,0,0.166503,0.466808,0
10.24,Body C,0.766779,-0.346647,0,0.884585,0.192648,0
10.26,Body A,0.275083,0.228536,0,-1.0396,-0.686972,0
10.26,Body B,-1.05928,0.113976,0,0.182815,0.466485,0
10.26,Body C,0.784194,-0.342513,0,0.85678,0.220486,0
10.28,Body A,0.254407,0.214539,0,-1.0279,-0.712374,0
10.28,Body B,-1.05545,0.123302,0,0.199497,0.466042,0
10.28,Body C,0.801047,-0.337841,0,0.828405,0.246332,0
10.3,Body A,0.233966,0.200055,0,-1.01622,-0.735665,0
10.3,Body B,-1.05129,0.132617,0,0.216579,0.465453,0
10.3,Body C,0.817328,-0.332672,0,0.799643,0.270212,0
10.32,Body A,0.213757,0.185127,0,-1.00475,-0.756867,0
10.32,Body B,-1.04679,0.141919,0,0.234089,0.464691,0
10.32,Body C,0.833031,-0.327045,0,0.770665,0.292176,0
10.34,Body A,0.193774,0.169794,0,-0.99368,-0.776013,0
10.34,Body B,-1.04193,0.151203,0,0.252057,0.463724,0
10.34,Body C,0.848154,-0.320998,0,0.741624,0.312289,0
10.36,Body A,0.174006,0.154099,0,-0.983167,-0.793147,0
10.36,Body B,-1.0367,0.160466,0,0.27051,0.462519,0
10.36,Body C,0.862696,-0.314566,0,0.712657,0.330628,0
10.38,Body A,0.154442,0.138082,0,-0.97336,-0.808316,0
10.38,Body B,-1.0311,0.169702,0,0.289476,0.461036,0
10.38,Body C,0.876661,-0.307784,0,0.683884,0.34728,0
10.4,Body A,0.135066,0.12178,0,-0.964389,-0.821574,0
10.4,Body B,-1.02512,0.178905,0,0.30898,0.459235,0
10.4,Body C,0.890054,-0.300685,0,0.655409,0.362339,0
10.42,Body A,0.11586,0.105231,0,-0.956367,-0.832972,0
10.42,Body B,-1.01874,0.188069,0,0.329047,0.457069,0
10.42,Body C,0.90288,-0.2933,0,0.627319,0.375902,0
10.44,Body A,0.0968047,0.0884727,0,-0.949389,-0.842559,0
10.44,Body B,-1.01195,0.197185,0,0.3497,0.45449,0
10.44,Body C,0.915149,-0.285658,0,0.599689,0.388069,0
10.46,Body A,0.0778774,0.0715404,0,-0.943534,-0.850382,0
10.46,Body B,-1.00475,0.206246,0,0.370958,0.451442,0
10.46,Body C,0.926871,-0.277786,0,0.572576,0.39894,0
10.48,Body A,0.0590554,0.0544689,0,-0.938868,-0.856481,0
10.48,Body B,-0.997112,0.21524,0,0.39284,0.447868,0
10.48,Body C,0.938056,-0.269709,0,0.546028,0.408613,0
10.5,Body A,0.0403144,0.0372925,0,-0.935439,-0.860887,0
10.5,Body B,-0.989031,0.224156,0,0.415359,0.443703,0
10.5,Body C,0.948716,-0.261449,0,0.52008,0.417183,0
10.52,Body A,0.0216293,0.0200446,0,-0.933284,-0.863625,0
10.52,Body B,-0.980493,0.232983,0,0.438525,0.43888,0
10.52,Body C,0.958864,-0.253028,0,0.494759,0.424745,0
10.54,Body A,0.00297441,0.00275848,0,-0.932424,-0.864711,0
10.54,Body B,-0.971485,0.241707,0,0.462344,0.433325,0
10.54,Body C,0.968511,-0.244465,0,0.47008,0.431386,0
10.56,Body A,-0.0156763,-0.0145329,0,-0.932868,-0.86415,0
10.56,Body B,-0.961995,0.250311,0,0.486816,0.426959,0
10.56,Body C,0.977671,-0.235778,0,0.446052,0.437191,0
10.58,Body A,-0.034349,-0.0317965,0,-0.934612,-0.86194,0
10.58,Body B,-0.952008,0.258779,0,0.511934,0.419701,0
10.58,Body C,0.986357,-0.226983,0,0.422678,0.44224,0
10.6,Body A,-0.0530694,-0.0489994,0,-0.937638,-0.858069,0
10.6,Body B,-0.941513,0.267092,0,0.537684,0.411462,0
10.6,Body C,0.994583,-0.218093,0,0.399954,0.446607,0
10.62,Body A,-0.0718628,-0.0661081,0,-0.941914,-0.852513,0
10.62,Body B,-0.930497,0.27523,0,0.564044,0.402151,0
10.62,Body C,1.00236,-0.209122,0,0.37787,0.450362,0
10.64,Body A,-0.090754,-0.0830885,0,-0.947396,-0.845245,0
10.64,Body B,-0.918948,0.283171,0,0.590981,0.391673,0
10.64,Body C,1.0097,-0.200082,0,0.356415,0.453571,0
10.66,Body A,-0.109766,-0.0999062,0,-0.954023,-0.836224,0
10.66,Body B,-0.906854,0.290889,0,0.618452,0.379931,0
10.66,Body C,1.01662,-0.190983,0,0.335571,0.456294,0
10.68,Body A,-0.128922,-0.116526,0,-0.961722,-0.825409,0
10.68,Body B,-0.894206,0.298359,0,0.646403,0.366824,0
10.68,Body C,1.02313,-0.181833,0,0.315319,0.458586,0
10.7,Body A,-0.148242,-0.13291,0,-0.970401,-0.812751,0
10.7,Body B,-0.880995,0.305552,0,0.674763,0.352253,0
10.7,Body C,1.02924,-0.172642,0,0.295638,0.460498,0
10.72,Body A,-0.167744,-0.149023,0,-0.979955,-0.798197,0
10.72,Body B,-0.867214,0.312439,0,0.703452,0.336119,0
10.72,Body C,1.03496,-0.163416,0,0.276503,0.462078,0
10.74,Body A,-0.187445,-0.164825,0,-0.990258,-0.781695,0
10.74,Body B,-0.852856,0.318986,0,0.732369,0.318328,0
10.74,Body C,1.0403,-0.154161,0,0.257889,0.463367,0
10.76,Body A,-0.207358,-0.180277,0,-1.00117,-0.763196,0
10.76,Body B,-0.837918,0.32516,0,0.7614,0.29879,0
10.76,Body C,1.04528,-0.144883,0,0.23977,0.464406,0
10.78,Body A,-0.227495,-0.195339,0,-1.01253,-0.742654,0
10.78,Body B,-0.8224,0.330925,0,0.790415,0.277424,0
10.78,Body C,1.04989,-0.135586,0,0.222116,0.46523,0
10.8,Body A,-0.247861,-0.20997,0,-1.02416,-0.720032,0
